This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
{'n_agents': 5, 'agent_label': ['Cooperative', 'Cooperative', 'Cooperative', 'Cooperative', 'Cooperative'], 'n_actions': 5, 'n_states': 2, 'n_episodes': 10000, 'max_ep_len': 20, 'slow_lr': 0.002, 'fast_lr': 0.01, 'gamma': 0.9, 'H': 1, 'eps': 0.05, 'n_ep_fixed': 100, 'n_epochs': 20, 'in_nodes': [[0, 1, 2, 3], [1, 2, 3, 4], [2, 3, 4, 0], [3, 4, 0, 1], [4, 0, 1, 2]], 'randomize_state': True, 'scaling': True, 'resilient_method': 'projection-based', 'summary_dir': './simulation_results/', 'random_seed': 200, 'desired_state': array([[2, 1],
       [0, 4],
       [2, 4],
       [1, 3],
       [1, 1]]), 'initial_state': array([[3, 2],
       [0, 1],
       [3, 3],
       [1, 1],
       [5, 0]])}
| Episode: 0 | Est. returns: 0.2875808775424957 | Returns: [-5.70336925 -3.46650204 -4.06919848 -5.38584217 -2.54947265] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1659 | Est. returns: -2.0640227794647217 | Returns: [-2.96905403 -4.8687224  -2.46786246 -3.52202269 -1.61850945] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1660 | Est. returns: -3.195307207107544 | Returns: [-2.95471529 -4.52806252 -4.21974481 -2.78555277 -2.33639221] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1661 | Est. returns: -2.527354907989502 | Returns: [-2.32471742 -6.9919275  -1.29141934 -4.76717978 -4.19412569] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1662 | Est. returns: -2.5259472370147704 | Returns: [-2.21381801 -4.35737677 -2.43163412 -3.59676192 -3.67602216] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1663 | Est. returns: -2.488020420074463 | Returns: [-3.27081947 -3.01113546 -3.6774011  -1.93550798 -3.83699827] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1664 | Est. returns: -3.2251265048980713 | Returns: [-4.25970659 -4.55345978 -2.60252229 -3.59569985 -2.50455992] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1665 | Est. returns: -3.199929714202881 | Returns: [-3.36982709 -3.19097791 -2.31428112 -3.58486465 -3.59298377] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1666 | Est. returns: -3.0919650554656983 | Returns: [-4.03966604 -7.22287822 -1.71335064 -3.82521227 -1.25428026] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1667 | Est. returns: -4.120880508422852 | Returns: [-2.76553566 -4.03286834 -3.69032759 -4.46102086 -3.59009041] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1668 | Est. returns: -2.8183547019958497 | Returns: [-3.78917595 -5.49831523 -2.3968335  -5.94689131 -0.8945308 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1669 | Est. returns: -2.965514373779297 | Returns: [-1.4287637  -1.30293488 -2.08661368 -3.94111245 -1.4653679 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1670 | Est. returns: -2.9876402854919433 | Returns: [-1.25179766 -6.25180825 -2.36161792 -3.15914421 -3.62417465] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1671 | Est. returns: -3.101018714904785 | Returns: [-2.98888188 -2.40397341 -4.21714455 -4.52779834 -4.4649908 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1672 | Est. returns: -3.2828548431396483 | Returns: [-3.76476903 -3.57772879 -1.74102299 -2.17783112 -1.31212275] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1673 | Est. returns: -3.3878119945526124 | Returns: [-2.56372903 -5.80862869 -5.12886717 -2.15148945 -2.7393956 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1674 | Est. returns: -2.16296010017395 | Returns: [-2.0846727  -4.85656242 -2.30995643 -1.13340982 -3.22575204] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1675 | Est. returns: -2.6115530014038084 | Returns: [-2.66434623 -7.32079772 -2.57751571 -2.23727662 -1.08512971] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1676 | Est. returns: -3.588830852508545 | Returns: [-4.36328985 -1.75215721 -2.61787562 -6.3662981  -4.4497667 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1677 | Est. returns: -4.7286731719970705 | Returns: [-4.55507138 -7.16700264 -3.01970522 -5.8141264  -3.33362751] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1678 | Est. returns: -3.6301136016845703 | Returns: [-4.1231554  -2.86142964 -2.45988771 -3.09309615 -3.31281519] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1679 | Est. returns: -2.9024031162261963 | Returns: [-4.07243917 -3.77815111 -2.39539977 -3.81173055 -4.376696  ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1680 | Est. returns: -2.7763438701629637 | Returns: [-2.88301497 -2.15585584 -3.06600692 -2.18406154 -2.08343609] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1681 | Est. returns: -1.586323046684265 | Returns: [-2.11761811 -7.10226802 -2.80022114 -1.64886375 -2.36167599] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1682 | Est. returns: -3.2398359298706056 | Returns: [-3.45094605 -6.81161196 -4.77250828 -2.37824209 -3.57447852] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1683 | Est. returns: -2.239067888259888 | Returns: [-1.86730407 -2.74218506 -2.3938508  -2.07027319 -1.20988783] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1684 | Est. returns: -4.385485649108887 | Returns: [-3.02917777 -5.33463087 -4.74080392 -3.649794   -3.97275132] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1685 | Est. returns: -1.8762906074523926 | Returns: [-4.09328159 -4.34952902 -3.2426091  -2.25483562 -4.10833359] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1686 | Est. returns: -2.655225086212158 | Returns: [-3.49248816 -3.69733791 -4.46532651 -3.63434526 -1.75686932] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1687 | Est. returns: -2.8396249771118165 | Returns: [-2.92768353 -6.97255122 -3.35627132 -4.06547777 -2.43816023] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1688 | Est. returns: -3.4977105617523194 | Returns: [-4.47624127 -5.0187123  -1.28102179 -6.03993735 -4.02151612] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1689 | Est. returns: -2.8998465061187746 | Returns: [-4.14497061 -3.10252207 -3.90021508 -5.82196856 -1.28500447] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1690 | Est. returns: -3.182766008377075 | Returns: [-1.63465368 -3.60233026 -2.11012662 -1.40279148 -0.83209446] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1691 | Est. returns: -3.928080368041992 | Returns: [-4.18492783 -3.4196767  -2.89022208 -3.32106635 -4.83763357] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1692 | Est. returns: -3.3853859424591066 | Returns: [-1.99050107 -2.25697626 -4.06001885 -3.18718673 -1.76558374] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1693 | Est. returns: -2.3311517238616943 | Returns: [-1.86392033 -5.68018067 -4.46445146 -3.15627875 -3.06988732] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1694 | Est. returns: -2.5971189975738525 | Returns: [-2.44440149 -4.07206642 -2.97013396 -4.00726289 -5.81851989] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1695 | Est. returns: -2.2632078647613527 | Returns: [-2.97100718 -5.84254775 -2.89911009 -3.88938511 -1.38866105] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1696 | Est. returns: -3.0347126007080076 | Returns: [-2.23446278 -2.50088776 -3.96694622 -3.22797027 -4.82969549] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1697 | Est. returns: -3.1747392654418944 | Returns: [-2.90100607 -4.69159609 -1.86182007 -1.48157905 -4.28286088] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1698 | Est. returns: -2.9362425327301027 | Returns: [-4.80148002 -4.09342856 -2.01494764 -2.31864075 -2.1678088 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1699 | Est. returns: -3.1123093128204347 | Returns: [-1.420652   -2.24616771 -3.10169432 -1.90092582 -2.86833504] | Average critic loss: [0.10136388 0.17836861 0.10608009 0.11542974 0.10906262] | Average TR loss: [0.0468462  0.1091508  0.06067619 0.04500546 0.06241343] | Average actor loss: [-0.0896888  -0.06275605 -0.06109754 -0.02743166 -0.06016704] | Target reached: False 
| Episode: 1700 | Est. returns: -2.383087635040283 | Returns: [-1.6367815  -2.31577902 -2.44672587 -2.81008175 -4.65156483] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1701 | Est. returns: -3.4738869667053223 | Returns: [-2.73167991 -6.08253949 -2.42459093 -4.2638294  -2.13244035] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1702 | Est. returns: -4.162955188751221 | Returns: [-2.46520948 -4.70343217 -3.92783854 -4.23162895 -3.15126975] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1703 | Est. returns: -3.580914115905762 | Returns: [-2.33527945 -5.18805879 -3.32243462 -3.28994833 -4.82044405] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1704 | Est. returns: -1.817350172996521 | Returns: [-1.3489205  -6.08416434 -2.97640804 -2.91334234 -6.19223417] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1705 | Est. returns: -3.168184423446655 | Returns: [-1.88266536 -5.26090176 -2.38405866 -3.74808893 -2.10883437] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1706 | Est. returns: -4.131704902648925 | Returns: [-2.83564466 -4.28700205 -2.16075249 -2.58564961 -3.54198222] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1707 | Est. returns: -2.4365418910980225 | Returns: [-2.6367252  -5.37792459 -3.34035311 -5.05159883 -3.49456138] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1708 | Est. returns: -3.2650123119354246 | Returns: [-3.88860022 -4.67843511 -1.20792828 -4.2190431  -2.6257806 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1709 | Est. returns: -2.8449623584747314 | Returns: [-1.94392278 -7.76258569 -3.85833884 -4.06097064 -1.53712079] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1710 | Est. returns: -2.4061444759368897 | Returns: [-4.67952294 -6.58876125 -4.7083176  -0.88226793 -5.16128139] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1711 | Est. returns: -2.8555217742919923 | Returns: [-1.60572767 -3.45469118 -4.32045811 -1.79058404 -2.38107537] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1712 | Est. returns: -2.3727628707885744 | Returns: [-2.20267894 -2.46329158 -1.52778265 -1.21097661 -1.31595588] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1713 | Est. returns: -2.888480806350708 | Returns: [-3.43440778 -2.76112494 -2.08774248 -2.87723231 -3.02782602] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1714 | Est. returns: -4.164782619476318 | Returns: [-1.28362017 -5.42017275 -4.92838627 -3.47169976 -5.29333674] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1715 | Est. returns: -3.5596285343170164 | Returns: [-2.42330416 -6.72274994 -2.07516486 -3.60024078 -1.67598607] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1716 | Est. returns: -2.0210218906402586 | Returns: [-2.09903589 -4.13142978 -1.89832918 -3.69710739 -2.5875402 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1717 | Est. returns: -2.571158504486084 | Returns: [-2.74589213 -3.40837869 -4.41435156 -4.88500026 -1.86028641] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1718 | Est. returns: -3.2438310623168944 | Returns: [-3.98230833 -4.78024671 -2.77191372 -4.51690451 -1.39465299] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1719 | Est. returns: -4.152738761901856 | Returns: [-4.01178785 -5.38118932 -2.53688632 -4.41410443 -6.60956147] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1720 | Est. returns: -3.3481438159942627 | Returns: [-4.50159879 -2.02354687 -1.82620703 -5.6054641  -1.1180953 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1721 | Est. returns: -2.5032279968261717 | Returns: [-2.13213626 -3.87081303 -1.94324319 -3.25521141 -3.56743392] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1722 | Est. returns: -2.4096351146697996 | Returns: [-2.55682355 -2.51468891 -1.17955632 -3.29441335 -1.99392189] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1723 | Est. returns: -2.8548882961273194 | Returns: [-1.81372723 -4.04821673 -2.75116289 -3.02242139 -2.62604553] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1724 | Est. returns: -3.210814094543457 | Returns: [-2.0593119  -3.61730448 -5.2297221  -2.73763162 -1.85177535] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1725 | Est. returns: -4.014307022094727 | Returns: [-2.20585213 -2.79841787 -2.56930977 -2.39825295 -2.96629135] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1726 | Est. returns: -3.8441951751708983 | Returns: [-1.91729124 -2.70775679 -3.59818245 -4.51366264 -1.98258618] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1727 | Est. returns: -3.127034044265747 | Returns: [-2.58573105 -3.57104041 -1.68557492 -3.73993644 -3.72918796] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1728 | Est. returns: -4.417562866210938 | Returns: [-2.83268425 -5.52040182 -3.61990378 -2.48744954 -3.11653429] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1729 | Est. returns: -3.897510528564453 | Returns: [-3.21913659 -3.87770223 -2.7657074  -2.33134183 -1.15253961] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1730 | Est. returns: -3.355767774581909 | Returns: [-2.37407137 -4.657552   -4.07920463 -2.17187002 -2.39712654] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1731 | Est. returns: -3.8344316482543945 | Returns: [-1.84712437 -6.74301275 -1.35440987 -2.54530019 -5.45400756] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1732 | Est. returns: -3.748576593399048 | Returns: [-2.82842912 -3.55841966 -3.556667   -5.6444277  -3.23950383] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1733 | Est. returns: -3.2345367908477782 | Returns: [-3.78704868 -2.9224729  -3.07021421 -5.73186163 -1.1889702 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1734 | Est. returns: -2.410672903060913 | Returns: [-2.44070201 -2.01358925 -3.32873663 -2.44407967 -1.62477159] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1735 | Est. returns: -3.184381055831909 | Returns: [-3.28653359 -4.8948792  -1.38555386 -2.83336366 -4.71923346] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1736 | Est. returns: -2.1442588329315186 | Returns: [-2.35155203 -1.91881337 -2.33256182 -1.81031372 -2.36887772] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1737 | Est. returns: -2.7402718544006346 | Returns: [-4.28195549 -5.34150869 -2.93751979 -3.18535282 -4.14133136] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1738 | Est. returns: -2.6690201282501222 | Returns: [-2.69089828 -4.44118507 -2.23633328 -1.64013886 -3.67819976] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
